date,Albania,advanced,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,bosniaAndHerzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Colombia,costaRica,Cyprus,czechRepublic,Germany,Denmark,emdeEAsia,emdeEMEA,Ecuador,Egypt,emdes,Spain,Estonia,Finland,France,UK,Georgia,Ghana,Greece,Guatemala,highIncome,hongKong,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,Korea,Kuwait,emdeLatAm,lowIncome,sriLanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,middleIncome,northMacedonia,Malta,Mongolia,emdeMENA,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,newZealand,Peru,Philippines,Poland,Portugal,Paraguay,Qatar,Romania,Russia,emdeSouthAsia,saudiArabia,Singapore,elSalvador,Serbia,emdeAfrica,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,Taiwan,Ukraine,Uruguay,US,Vietnam,World,southAfrica
4/1/2014,3224.572,11467808,105585.5,333703.3,106416.5,128638.6,13390.93,7640.968,4578.331,15084.58,5742.853,568607.6,3900.664,438846.7,153516,61090.81,1985166,84026.84,10165.79,6019.029,54346.66,947154.5,86276.97,2464500,1049612,21358.37,68600.78,5971238,355346.7,5736.235,64096.86,713242.3,670500.8,3561.07,14245.57,63861.1,11627.42,11973001,63851.52,4418.154,15031.14,36871.05,224274.9,493875.2,64731.62,117311.7,3530.321,67030.8,530540.8,7188.93,1433066,41084.57,12979.61,323277.9,33607.15,1232678,NA,16626.56,11271.13,14520.39,7057.171,27285.58,288402,5466045,2658.227,2673.654,2605.067,475010.5,75666.96,110144.1,2691.942,222876.8,114580.9,38337.19,43633.85,60277.96,137982,58367.96,7820.005,38186.97,47137.21,442958.4,510501.8,162931.2,70311.34,5654.928,11184.39,238935.6,25219.36,12351.92,131039.7,90448.3,12257.31,242051,124514.8,32814.61,11851.88,4020955,26061.03,17439046,97665.71
7/1/2014,3224.533,11553553,104727.6,335169.7,106647.9,129279.8,13459.03,7715.499,4636.176,15138.25,5854.185,569694.6,4009,443044.7,154689.5,61094.3,2019868,84649.2,10269.53,6011.596,55043.76,951804.8,87721.23,2504735,1053308,21653.78,68959.31,6032953,357941.9,5809.175,64430.33,716696.8,674362.6,3612.276,14516.52,64685.79,11714.04,12061703,64791.34,4416.048,14961.48,37195.42,227113.1,502831.7,65420.91,118744.5,3642.955,67356.79,531794.9,7235.551,1434401,41651.98,13134,324460.4,33705.7,1235548,NA,16867.99,11284.2,14947.37,7077.326,27651.34,289459.4,5524804,2615.75,2703.988,2707.809,478770.5,76427.74,110943.9,2712.559,223440.4,115062.6,38784.41,43893.24,60755.59,139223.9,58422.4,7943.556,38593.02,47847.88,439815.3,519699.7,163822.9,70907.01,5628.41,11065.48,240891.8,25420.28,12421.84,131913.7,91319.88,12342.66,247755.6,125917.7,31105.01,11837.17,4070042,26543.58,17586506,98288.39
10/1/2014,3238.963,11617216,105208.1,336609.4,106954.3,129863.4,13596.58,7754.654,4725.956,15094.39,5878.713,572144.1,3956.78,446180.1,155970.7,61837.63,2054224,85573.44,10388.01,6005.264,55766.68,960019.4,88035.9,2545216,1056602,21706.49,69597.66,6097348,361018.6,5894.064,64438.57,717285.6,678134.4,3626.194,14533.88,63960.56,11738.35,12128582,65036.36,4422.693,15118.77,37430.83,229804.7,507946.6,65650.68,120671,3656.733,68342.81,531599.4,7272.125,1441378,42066.15,13225.63,326289,33120.44,1244167,NA,17429.06,11312.04,15299.69,7123.902,27954.5,292671.3,5585982,2586.816,2779.12,2691.526,483051.3,77509.53,111863.9,2726.555,225453.1,116469.1,39268.84,44216.46,61760.21,139920,58894.07,8118.722,39251.18,48263.84,438901.3,525375.7,165028.6,71966.32,5633.245,11254.59,242936,25565.42,12461.17,133019,92376.51,12401.14,251458.9,126552,29318.73,11903.55,4092962,26849.05,17714564,99355.8
1/1/2015,3258.727,11704480,106817.2,339792.9,106885.6,130455.7,13713.38,7737.694,4767.469,14758.59,5943.785,565771.7,3904.478,443778.1,155524.1,61931.85,2087612,85912.91,10394.82,6063.352,56661.39,958090.3,88638.65,2583861,1057578,21751.48,70087.35,6144343,365170.1,5827.951,64103.72,720519.3,681706.5,3646.853,14758.68,64199.54,11964.27,12222405,65449.14,4489.256,15199.99,38078.81,232386.4,515686,80978.99,116637.1,3589.076,68540.15,532763.9,7276.521,1460525,41588.89,13491.44,329155.3,33751.65,1242530,NA,16993.66,11403.96,15533.41,7189.135,27799.12,294324.1,5626418,2685.481,2886.532,2630.383,483313.2,78662.27,112448.4,2765.132,226780.9,116170.1,39545.05,44642.55,62530.5,141738.9,59273.16,8155.685,39313.93,48817.14,433435.9,532679.7,168297.8,71630.72,5790.815,11303.26,244381.3,25991.58,12515.24,134727.4,92747.09,12412.03,256133.7,127363.5,28451.27,11874.09,4125051,27292.51,17848823,99778.36
4/1/2015,3283.073,11759065,109341.3,340550.2,107502.2,131226.1,13818.73,7893.056,4791.272,14436.89,6062.222,553222.9,3887.567,442605.4,155502.8,62676.92,2124229,86617.32,10572.27,6123.643,57500.55,964082.1,89053.22,2626276,1056441,21411.73,70778.17,6201556,369099.9,5927.063,64619.71,720265.5,686567.8,3655.174,14801.63,64245.13,12027.95,12282918,65855.82,4537.442,15322.6,38163.26,234922.3,529403.4,79027.2,117743,3800.834,68624.66,534764,7369.54,1462840,41579.99,13656.5,329897.8,33747.15,1237187,NA,17855.99,11492.79,15404.49,7259.952,28427.49,297404,5677703,2703.516,2955.157,2665.264,489926.2,79759.01,112932.2,2774.09,227497.6,116785.9,39919.28,45001.94,63783.49,142731.1,59450.27,8059.427,40121.82,48873.98,427471.1,547259.4,171439.2,72524.46,5718.942,11388.22,244466.4,26187.6,12616.29,136056.6,93086.08,12406.77,259970.4,125621.8,28252.02,11758.36,4155611,27830.95,17960621,99188.49
7/1/2015,3321.217,11808004,109219,343872.5,108056.2,131467.1,13985.17,7894.701,4810.154,14524.39,6079.689,545367.8,3781.879,444170.2,156473.2,62561.76,2159569,87555.39,10753.7,6157.367,58133.42,968425.8,89321.91,2668129,1063700,21356.13,72247.25,6260765,372436.8,5970.759,64869.47,723387.6,689520,3717.189,14742.69,63000.51,12177.99,12333747,66211.1,4599.543,15473.24,38439.89,238033.7,540125,81658.51,116627.5,3755.031,68753.55,536223.2,7429.572,1462252,41710.09,13918.4,334921.1,34035.48,1234658,NA,17861.45,11543.93,15311.08,7332.812,28819.23,300958,5735021,2734.213,3001.034,2946.586,490687.4,80270.01,113981.7,2861.309,228271,118154.4,40475.98,45297.9,64562.88,144301.1,59519.55,8218.188,40024.99,49669.22,427858.1,557986.4,171176.8,73373.39,5816.631,11370.84,245603.2,26533.77,12709.97,137887.1,94477.67,12431.81,263040.8,125490.6,28744.48,11835.41,4169363,28269.21,18068769,99178.51
10/1/2015,3325.625,11829992,107936.8,345787.3,108135,132045.6,14091.17,7978.409,4831.329,14408.82,6187.645,540849.7,3821.689,444474,157053.1,63195.16,2193414,87453.03,10736.26,6211.189,58500.37,972680,89520.98,2708395,1069323,21156.4,72413.4,6309496,376069.4,5944.018,65222.16,724813.8,694673.7,3739.204,14849.15,63778.22,12211.34,12359418,66266.81,4653.682,15487.89,38835.71,241433.6,547985.4,81777.06,114488.8,3819.895,69363.04,538261.8,7443.082,1456323,42241.81,14033.33,337430.8,33741.35,1230121,NA,17930.06,11571.16,15555.79,7304.621,29395.26,300801.3,5780069,2731.784,3083.336,2586.723,490367.3,81209.1,113388.9,2910.132,228310.6,117116.9,40903.17,46208.74,65907.13,146032.8,59806.82,8253.109,40641.07,50265.5,426631.1,565915.5,171751.9,73415.25,5805.109,11505.87,245373.8,26770.59,12728.27,139047.9,95245.44,12513.96,266682.5,125526.5,28512.1,11762.37,4170700,28599.22,18139487,99280.71
1/1/2016,3363.274,11894215,107051.4,349144.2,109108.1,132265.2,14245.06,8089.059,4893.974,14224.62,6256.533,536520.1,3996.036,447122.3,157617.3,63558.1,2227635,88193.72,10934.56,6320.207,58667.08,980422,89991.13,2748203,1071467,21005,72876.86,6369268,378590.3,6008.424,65530.93,729366.1,695829.3,3737.58,14964.75,63787.89,12329.72,12426025,66205.85,4653.134,15720.75,38594.32,244023.5,563028.6,81434.85,118227.7,3744.022,70022.82,539526.9,7439.73,1466353,41652.46,14220.33,338614,35276.13,1228585,NA,18101.59,11617.86,15524.57,7314.29,28230.28,302718.5,5837458,2739.904,3101.427,2746.318,495662.1,81960.92,112002.6,2852.152,230381.4,117998.8,41390.46,46656.47,66906.48,145740.7,60083.03,8223.646,40257.68,50914.15,427405.2,581130.2,172738.8,73852.22,5797.774,11669.02,244220.9,26943.72,12845.84,139269,95943.8,12525.87,267926.1,126510.9,28639.75,11834.46,4191710,28986.61,18263483,99037.14
4/1/2016,3386.715,11938228,105332.3,351809.9,109457,133225.2,14385.35,8112.493,4916.229,14200.3,6278.734,535294.4,4037.414,445100.7,158412.6,63387.1,2266334,88213.59,10961.88,6387.794,58873.69,986030.5,91245.19,2793576,1076380,21155.74,73821.26,6446442,380183.7,6011.724,66377.65,727332.5,699522.4,3773.164,14960.18,63424.59,12451.91,12472897,67035.09,4742.16,15827.62,39126.67,247144.4,577646.6,81719.62,128378.5,3976.18,71116.01,540729.9,7526.988,1466808,41526.78,14474.53,341915.8,34682.15,1228274,NA,18256.05,11674.9,15951,7350.244,28703.9,304190.5,5911774,2792.74,3106.315,2698.638,507764.7,83056.03,111254.5,2966.917,230886.9,117217.3,41858.43,46860.46,68193.28,147635.3,60266.52,8561.514,40930.92,51633.92,425780.1,595902.7,173049,74472.02,5959.701,11730.99,244545,27094.56,13001.37,139481,96611.44,12559.49,270789.5,127693.2,28874.49,11917.01,4211479,29538.25,18384670,99818.44
7/1/2016,3415.975,11993167,105658.6,351901,110044.9,133472.4,14487.89,8234.992,4961.319,14086.33,6372.86,531752.3,4037.736,449926.7,159316.7,63688.97,2304737,88918,11120.98,6452.627,59148.18,988049,91520.15,2838033,1070713,21134.76,74582.04,6500442,383557.7,6091.151,66774.25,729055,702675.6,3818.947,15152.08,63620.74,12497.39,12529794,67734.72,4741.122,15984.03,39346.92,250080.7,586328.3,81539.96,129887.5,4050.68,71990.13,542794.7,7573.505,1470724,42295.59,14641.76,343633.1,34731.8,1230161,NA,18628.53,11841.24,15987.46,7373.259,29206.67,307379.3,5963814,2816.504,3156.242,2730.755,511469.8,83984.52,111236,2985.996,233522.6,116206.7,42081.68,47256.04,69058.93,147930.6,60974.03,8630.752,41410.91,51732.06,425766.4,604956.8,173229.2,75001.15,5953.993,11829.78,245108.7,27252.74,13136.97,140092.8,97396.85,12613.15,262801.4,128163.9,29439.13,12069.86,4234303,30044.39,18493609,100041.1
10/1/2016,3460.026,12066920,106257.7,355337,111051.7,133863.9,14666.18,8161.772,5029.138,14147.6,6407.084,528592.9,3986.009,452529.4,159910,63751.78,2342550,89467.37,11242.26,6576.374,59548.08,991626.2,92333.97,2882660,1094502,21329.52,75220.39,6584410,385336.9,6196.636,66901.88,733397.3,707240.3,3846.173,15364.54,63722.97,12596.49,12608522,68548.19,4855.16,16130.36,39677.16,253204.2,591952.3,90645.04,134477,4185.669,72656.75,545355.1,7577.291,1473795,43142.02,14842.55,346476.9,34542.83,1232629,NA,18829.23,11983.18,15830.39,7497.597,29699.3,310670.5,6042807,2813.792,3240.307,2817.981,518335.1,85133.99,111193.2,3025.343,235523.4,118960.8,42346.44,47567.32,70309.82,151185,61533.48,8681.971,40943.4,52769.79,428187.5,610781.5,175018.8,76288.43,5992.802,11855.89,245501.7,27510.44,13210.16,140906.2,98252.02,12694.36,277888.2,129254.3,29702.77,12191.18,4255600,30392.35,18651330,100115.3
1/1/2017,3490.221,12146560,107007.6,356718.6,111582,134766.2,14793.78,8470.345,5035.927,14262.65,6464.788,536995.2,4034.294,457090.9,160032.5,63273.68,2379808,89079.1,11283.96,6627.03,60386.92,1003431,94494.55,2926635,1105417,21363.1,76156.05,6659857,388265,6301.893,67876.22,739362.5,711317.2,3923.33,15646.91,63780.98,12735.72,12686168,69114.01,4917.818,16189.89,40249.32,256365.5,602118.2,85354.32,137008.3,4051.448,72782.57,548369.7,7587.856,1486186,43082.27,14975.03,349658.3,33660.79,1243620,NA,18705.25,12113.91,15920.18,7626.838,29293.24,312531.9,6120250,2781.665,3320.639,2805.451,517558.8,86461.49,111096,3058.908,236716.6,119512.6,42534.63,47743.88,71293.44,152848.1,62275.25,8855.404,41025.82,54007.02,431470.5,620823.4,171586.3,76523.83,6005.374,11852.05,245803.2,27683.58,13467.29,141381.9,99252.57,12770.16,281858.3,130267.7,29572.26,12303.56,4279666,30647.94,18806417,100051
4/1/2017,3520.863,12219473,107993.4,359233.5,112507.6,135310.8,14934.38,8502.039,5093.108,14434.05,6529.121,538298.5,4071.53,462023.3,161075.5,63882.65,2420504,89739.46,11426.79,6693.515,61862.48,1009039,93193.22,2975388,1119329,21592.67,77415.26,6738906,392230.7,6398.388,68071.09,744562,713105.3,3955.687,16055.85,64532.45,12727.11,12762690,69655.03,4942.743,16346.85,40751.42,259476.9,611669.3,88143.28,132986.7,4108.341,73594.84,550435.9,7562.135,1492858,43695.4,15112.65,351486.7,33713.27,1249131,NA,18955.94,12227.88,15941.22,7726.118,29875.34,313834.4,6195689,2762.949,3337.193,2883.204,516195.8,87735.18,112215,3089.19,238865.2,120618.8,42847.32,48039.66,72686.96,154376.6,62572.94,8759.754,41296.57,54871.14,435920.2,630625.2,172089.6,76805.68,6017.414,11938.15,248237.4,27962.58,13648.09,143250.2,100605.1,12754.83,287001.8,130962.6,29726.29,12258.08,4302586,31497.15,18958379,100782.4
7/1/2017,3543.886,12311776,109816.3,362200,113306.8,135530.4,15070.47,8462.895,5147.621,14558.39,6642.649,538977,4175.864,463530.5,162162.5,65229.72,2460336,90204.6,11436.18,6750.227,62167.29,1017739,92419.66,3023044,1129120,21755.58,78368.42,6823389,394344.2,6440.491,68482.79,749638,715533.2,3975.193,16388.94,64823.92,12839.36,12859564,70182.28,5017.086,16479.52,41133.27,262793.1,625659.7,92831.48,137555.8,4200.413,74511.45,552751.2,7601.8,1503637,44063.73,15289.36,356587.6,33401.07,1253434,NA,19190.74,12357.75,16092.79,7796.526,30226.79,312401.7,6275601,2813.063,3382.212,2929.171,523027.5,89098.02,112578.7,3097.371,240471.5,121263.4,43330.32,48607.74,73897.55,156229.1,63014.67,9033.576,41654.15,55858.88,436301.7,644850.5,172905.5,78344.78,6082.029,12088.6,249912.8,28113.72,13752.55,144963.2,101794.6,12851.06,291774.2,132536.8,30082.45,12293.22,4336584,32195.38,19135164,101480
10/1/2017,3592.024,12395342,110805.5,364154.3,113863.3,136460.2,15182.35,8401.649,5151.766,14796.97,6734.941,540406,4241.543,465490,163826.5,65746.21,2498858,90563.93,11618.24,6816.436,62562.63,1025175,93242.71,3067850,1134466,21917.93,79242.87,6898711,397050.9,6519.235,69277.36,755112.7,718389.8,4052.843,16613.28,65087.77,12950.93,12946700,70947.82,5023.231,16508.15,41735.78,266238.8,638676.4,96319.52,137935.9,4299.048,75314.52,554833.9,7726.693,1508617,44462.83,15625.82,356214.5,33587.35,1260677,NA,19501.74,12477.76,16322.49,7850.456,31049.7,315390.9,6347353,2837.597,3410.335,2956.88,525441.2,89937.9,113275.4,3140.426,242341.7,121511.9,43538.55,48700.14,74997.22,158416.3,63509.65,9125.641,42212.87,56305.64,430104.4,658178.2,172347.9,79035.23,6150.913,12162.91,252099.1,28507.69,14071.4,145084.5,102223.9,12936.32,298898.5,133607.9,30257.83,12401.62,4374498,32637.26,19294053,102343
1/1/2018,3638.147,12449019,110793.4,367850,114765.1,136827.9,15312.69,8456.131,5203.629,14981.28,6783.732,543487.7,4217.382,467209.2,165499.3,66569.8,2541994,91327.95,11678.71,6895.448,62938.15,1026529,94021.25,3118777,1151995,21752.55,80353.42,6993482,399014.4,6598.889,69538.1,756787.4,718791.9,4117.558,16836.71,65481.46,12971.99,13005711,72295.05,5077.389,16600.08,42277.25,269446.8,650446.4,95757.33,140848,4314.525,76073.21,555958.5,7721.613,1506515,44902.81,15930.88,359675.1,33555.41,1270308,NA,19476.19,12558.58,16404.24,8003.393,30360.24,319390.7,6436790,2819.383,3484.434,3025.494,530424.1,91099.88,113427.4,3134.427,243847.6,121922.3,43783.98,49313.49,76010.6,160634.1,63837.82,9320.707,41945.4,56474.63,439797.4,669922.5,174125.7,79985.67,6176.664,12417.8,252056.2,28720.12,14090.38,146315.9,104158.9,13058.06,302170.8,134534.6,30647.17,12528.92,4402193,33041.07,19442501,101643.8
4/1/2018,3665.063,12524126,105214.6,370415.7,115250.4,137265.9,15436,8740.848,5263.404,14970.53,6853.662,542949.8,4286.638,470141.4,166857.5,67082.8,2582303,91934.32,11785,6954.224,63336.55,1030502,94375.81,3166251,1162172,21902.42,81525.19,7056742,401202.3,6678.657,69555.94,758438.2,722611.4,4176.77,17057.85,65477.32,13183.39,13085788,72069.38,5150.481,16821.77,42751.69,273091.8,659991.7,97511.12,136449.9,4383.055,76347.51,556108.6,7733.594,1513540,45541.58,16098.64,361752.1,33906.81,1266461,NA,19720.98,12704.84,16435.07,8085.922,30717.39,318759.7,6495080,2854.94,3574.755,3047.625,529300.8,91672.58,113890,2930.612,245519.8,122330,44225.48,50626.61,77178.99,162722.4,64314.32,9358.167,42144.71,57208.82,444688.7,679712.7,174958.5,80120.17,6197.113,12524.08,252843.6,29201.96,14239.64,147231.9,105283.6,13123.94,302695.9,135069.3,30850.57,12532.78,4440298,33673.78,19580868,101510.5
7/1/2018,3699.49,12567635,105063.5,371516.6,115345.4,137629.8,15541.06,8645.113,5285.401,14905.01,6903.43,545794.9,4341.387,472598.9,166349.8,67035.69,2619315,92554.52,11730.18,7006.531,63695.09,1029429,94885.48,3209423,1163213,22075.84,82539.55,7122384,403204.4,6762.976,69498.3,760711,727115.7,4127.097,17365.35,66130.71,13307.98,13134947,72138.12,5172.473,16933.08,43391.15,276395.4,669791.5,99506.91,NA,4337.845,76885.01,555420.3,7757.479,1506204,45794.22,16295.07,363410.5,34341.21,1270603,NA,19831.28,12781.11,16503.41,8194.326,31119.28,320329.7,6555063,2893.658,3642.728,3072.341,534955,93025.63,114585.1,2962.201,246074.1,122995.3,44361.43,49756.21,78213.2,165000.5,64548.98,9181.462,42336.83,57952.53,445763.2,689622.8,177114.9,80286.29,6220.899,12581.42,254756.1,29431.32,14404.87,146522.5,105053.8,13193.2,298409.3,135623.8,30935.41,12513.58,4472482,34347.55,19689507,102169.2
10/1/2018,3718.144,12609245,103740,372037.7,116334.8,138138,15661.81,8850.96,5305.797,14992.35,6952.849,546453,4413.064,472903.6,166221.8,67887.2,2657808,93009.3,11774.38,7073.567,64265.44,1031563,95628.94,3255992,1154077,22091.45,83641.36,7181446,405465.2,6843.996,69694.54,764114.9,729433.9,4238.008,17653.67,66080.98,13397.65,13180935,71800.5,5245.95,16889.74,43864.07,280001.9,681017.1,99972.55,NA,4426.95,77671.08,554982.6,7856.622,1512793,46121.05,16547.23,366790.1,34152.14,1273024,NA,19840.66,12952.13,16608.08,8268.003,31941.94,320538,6609754,2930.851,3652.281,3217.16,541034.9,94209.35,115942.4,2896.545,247357,123471.2,44656.24,51055.33,79782.25,165660.5,64808.26,9223.361,42393.83,58532.01,442167.6,700857.7,179512,80116.19,6280.323,12588.67,257073.7,29523.11,14495.54,148451.8,105992.8,13211.18,290135.5,136038.5,31270.43,12479.07,4484610,34980.91,19789735,102517.3
1/1/2019,3738.851,12677935,103703.4,373965.3,116978.9,138612.3,15848.85,8687.318,5322.951,15160.38,NA,545979.8,4399.661,473518.6,166877.9,67885.46,2705054,93757.76,11882.54,7119.404,64650.6,1035523,95948.41,3309411,1164272,21883.98,84883.09,7250245,407688.8,6904.533,69890.79,766487.4,733655.5,4314.647,17941.98,66180.44,13366.31,13250557,72728.75,5257.335,17255.01,44470.9,283139.9,687962.8,102640.5,NA,4322.519,78548.97,555650.2,7873.278,1520959,46626.95,16806.46,365434,34475.47,1271700,NA,20207.84,13101.71,16663.29,8256.699,31209.39,319710.7,6677725,2939.296,3670.574,3278.477,538557.7,95219.93,115802.3,NA,248467,123444.1,45069.12,50502.37,80294.4,167979.7,65182.4,9120.483,42285.8,59277.55,442419.8,708170.7,177099.2,80865.67,6327.18,12753.81,256674.2,29768.57,14586.89,148572.3,107086.7,13207.89,294688.9,137106.3,31473.87,12483.09,4518895,35338.08,19926823,101723.8
4/1/2019,3764.316,12724303,103354.7,375765.6,116995.2,138927.3,15978.21,NA,NA,NA,NA,548390.4,4423.401,477849,167355.2,68450.81,2741897,95046.96,11905.58,7174.189,65129.67,1034756,96791.41,3353251,1177884,21961.92,86168.53,7320465,409320.8,6935.143,70461.67,768893.2,732055.7,4363.973,18187.34,66737.13,NA,13297571,72412.26,5245.94,17228.45,44965.73,286850,692959.2,103340.8,NA,4485.705,78754.11,555825,7877.694,1526057,NA,17016.38,369234.2,NA,1276554,NA,20044.2,13216.29,NA,8318.528,31477.44,319774.9,6747200,2947.596,3719.379,3243.39,538090.1,96191.64,116156.9,NA,249452.9,123755.3,45385.39,51192.79,81386.94,169323.6,65554.58,9071.668,41566.86,59884.61,448043.2,713003.4,175872.9,80189.93,6319.392,12888.12,258285.8,29786.98,14612.97,148772.5,107717.1,13285.69,298361.4,138029.2,32240.17,12544.78,4541528,35965.85,20042375,102501.8
7/1/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36829.48,NA,NA
10/1/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
